customer,order,total_items,discount%,weekday,hour,Food%,Fresh%,Drinks%,Home%,Beauty%,Health%,Baby%,Pets%,num_orders,labels,class
2920,8413,0.5636998254799301,0.87,2,17,62.60666666666668,0.0,17.213333333333335,20.183333333333334,0.0,0.0,0.0,0.0,3.0,8,3
2921,8416,0.08900523560209425,2.39,2,18,0.0,0.0,39.55,0.0,6.02,0.0,54.43,0.0,1.0,7,8
2922,8417,0.17277486910994766,7.61,7,16,71.56,0.0,13.2,7.64,7.6,0.0,0.0,0.0,1.0,8,3
2923,8418,0.24552218241939933,3.1131578947368417,4,17,19.81842105263158,54.81157894736841,12.553684210526315,9.823157894736845,1.5305263157894735,0.0568421052631578,1.4042105263157896,0.0,19.0,4,7
2924,8437,0.1954624781849913,1.8275,7,11,19.35,1.5725,13.565,15.605,0.0,0.0,49.9075,0.0,4.0,7,8
2926,8442,0.5113438045375218,3.955,6,20,20.885,29.5,19.33,8.94,9.07,0.195,0.0,12.09,2.0,1,2
2927,8444,0.14834205933682373,9.31,7,11,16.825,0.0,30.485,30.115,22.58,0.0,0.0,0.0,2.0,8,3
2928,8446,0.17044793484584062,6.546666666666667,2,23,0.0,0.0,36.38333333333333,0.0,0.0,0.0,63.61666666666667,0.0,3.0,7,8
2929,8449,0.06108202443280978,100.0,3,15,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,4
2930,8450,0.1692844677137871,2.4975,3,19,8.985,6.109999999999999,43.18,41.7225,0.0,0.0,0.0,0.0,4.0,2,6
2931,8454,0.1418598853153827,4.880714285714286,7,21,8.525714285714285,51.68571428571429,19.838214285714287,9.786071428571429,3.2182142857142857,0.0,6.9475,0.0,28.0,4,7
2933,8483,0.280977312390925,4.2700000000000005,1,10,26.145000000000003,29.185,23.685,2.185,13.56,4.41,0.0,0.825,2.0,1,2
2934,8485,0.15532286212914487,21.625,3,21,32.0,4.78,26.445,31.225,5.55,0.0,0.0,0.0,2.0,8,3
2935,8487,0.1336823734729494,3.88,2,18,6.709999999999999,82.66,5.311999999999999,3.974,0.0,1.344,0.0,0.0,5.0,1,2
2936,8492,0.1634671320535195,4.61,5,13,74.67,8.860000000000001,2.0500000000000003,14.423333333333332,0.0,0.0,0.0,0.0,3.0,8,3
2937,8495,0.19720767888307156,1.485,3,20,5.824999999999999,47.24,22.025,23.39,1.52,0.0,0.0,0.0,2.0,1,2
2938,8497,0.36823734729493895,0.74,2,13,27.385,56.245000000000005,4.085,12.285,0.0,0.0,0.0,0.0,2.0,1,2
2939,8499,0.2100058173356603,6.005,1,21,18.504166666666663,39.49583333333333,33.32416666666666,1.86,5.854166666666667,0.0,0.96,0.0,12.0,4,7
2940,8511,0.3228621291448517,11.75,4,10,37.2,0.0,39.675,16.245,6.885,0.0,0.0,0.0,2.0,8,3
2941,8513,0.569284467713787,2.898,6,16,28.012,21.724,23.258,24.53,2.476,0.0,0.0,0.0,5.0,8,3
2942,8518,0.22513089005235604,7.75,7,22,5.44,0.0,41.155,37.335,4.855,0.0,11.215,0.0,2.0,2,6
2943,8520,0.3368237347294939,5.365,6,16,58.295,11.24,8.61,18.675,3.18,0.0,0.0,0.0,2.0,8,3
2944,8522,0.36823734729493895,9.735,7,21,2.95,68.87,5.025,20.28,2.875,0.0,0.0,0.0,2.0,1,2
2945,8524,0.12390924956369984,6.68,3,10,72.48,0.0,27.52,0.0,0.0,0.0,0.0,0.0,1.0,8,3
2946,8525,0.12390924956369984,18.37,3,23,23.21,1.0,19.59,44.66,11.54,0.0,0.0,0.0,1.0,2,6
2947,8526,0.04013961605584642,0.0,5,17,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,2,6
2948,8527,0.0924956369982548,15.465,4,11,19.895,0.0,4.41,43.355,3.045,0.0,29.29,0.0,2.0,2,6
2949,8529,0.09947643979057594,2.165,6,11,28.69,1.19,48.315,17.235,4.565,0.0,0.0,0.0,2.0,5,1
2950,8531,0.09947643979057594,2.945,4,12,0.9166666666666666,1.7233333333333334,17.003333333333334,7.505,6.001666666666666,0.0,66.84833333333334,0.0,6.0,7,8
2951,8537,0.2926119837114601,6.585000000000001,7,22,30.005,22.33333333333333,25.42,7.683333333333334,14.118333333333334,0.4416666666666666,0.0,0.0,6.0,8,3
2952,8543,0.5148342059336823,25.2,1,14,47.27,27.1,13.46,12.17,0.0,0.0,0.0,0.0,1.0,8,3
2953,8544,0.24956369982547993,2.33,6,23,34.38,3.71,19.07,2.31,2.48,1.15,32.43,0.0,1.0,8,3
2954,8545,0.13787085514834208,9.79,4,14,5.535,22.285,14.155,13.215,6.705,4.44,33.655,0.0,2.0,8,3
2955,8547,0.23560209424083772,1.1,6,11,20.16,30.73,0.0,47.38,1.73,0.0,0.0,0.0,1.0,2,6
2956,8548,0.04712041884816754,0.0,5,13,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1
2957,8549,0.1867364746945899,43.89,7,20,44.765,30.57,15.84,0.0,3.39,5.44,0.0,0.0,2.0,1,2
2958,8551,0.1762652705061082,12.86,1,19,28.25,0.0,16.925,35.65,3.88,9.02,6.279999999999999,0.0,2.0,8,3
2960,8554,0.45200698080279234,2.72,7,11,20.1,20.53,15.86,31.26,12.26,0.0,0.0,0.0,1.0,8,3
2961,8555,0.13787085514834208,2.98,7,21,24.525,14.455000000000002,18.96,22.0,17.085,2.98,0.0,0.0,2.0,8,3
2962,8557,0.09598603839441536,29.48,7,11,0.0,0.0,0.0,0.0,10.24,0.0,89.76,0.0,1.0,7,8
2963,8558,0.06806282722513088,17.303333333333335,2,22,0.0,0.0,0.0,30.383333333333336,48.00333333333333,0.0,21.613333333333333,0.0,3.0,0,0
2964,8561,0.2577079697498545,11.871666666666664,4,14,20.471666666666664,4.428333333333334,31.691666666666677,8.49,31.468333333333334,3.0,0.0,0.0,6.0,8,3
2965,8567,0.14485165794066318,17.59,1,21,11.01,0.0,0.0,46.37,6.49,0.0,36.14,0.0,1.0,2,6
2966,8568,0.005235602094240836,0.0,2,17,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1
2967,8569,0.2928446771378709,0.931,3,12,18.495,52.804,7.956999999999999,14.748,2.389,0.6369999999999999,0.0,2.971,10.0,4,7
2968,8579,0.1954624781849913,5.6825,1,21,11.16,16.830000000000002,38.3275,24.9875,8.695,0.0,0.0,0.0,4.0,8,3
2969,8583,0.25043630017452007,7.211250000000001,1,22,15.75125,15.29375,23.8,26.775,2.6525000000000003,0.7925,14.93625,0.0,8.0,4,7
2970,8591,0.1099476439790576,1.34,1,1,62.48,0.0,31.03,0.0,0.0,6.49,0.0,0.0,1.0,8,3
2971,8592,0.2111692844677138,2.52,1,12,49.406666666666666,0.0,16.84,19.056666666666665,9.046666666666669,0.0,2.536666666666666,3.116666666666667,6.0,8,3
2972,8598,0.2530541012216405,6.611666666666667,3,15,12.645,55.12,8.5,8.65,15.083333333333334,0.0,0.0,0.0,6.0,1,2
2974,8605,0.13986537023186238,26.252857142857145,3,12,16.307142857142857,39.73428571428571,16.497142857142858,3.622857142857143,1.8057142857142856,6.4957142857142856,14.794285714285715,0.0,7.0,1,2
2975,8612,0.10296684118673649,0.17,4,12,0.0,0.0,0.0,66.69,33.31,0.0,0.0,0.0,1.0,2,6
2976,8613,0.3961605584642234,3.306666666666667,4,10,36.75333333333334,22.58666666666667,31.21666666666667,8.893333333333333,0.5499999999999999,0.0,0.0,0.0,3.0,8,3
2977,8616,0.08202443280977312,0.41,6,11,0.0,0.0,88.93,0.0,11.07,0.0,0.0,0.0,1.0,5,1
2978,8617,0.15183246073298431,4.235,7,22,29.45,42.58,13.575,10.735,3.6575,0.0,0.0,0.0,4.0,1,2
2980,8622,0.43106457242582896,4.006666666666667,1,21,43.56666666666667,0.0,33.56666666666666,20.746666666666663,2.12,0.0,0.0,0.0,3.0,8,3
2982,8626,0.43106457242582896,100.0,2,12,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,4
2983,8627,0.16579406631762653,4.345,3,20,25.52,41.84,17.65,9.53,1.415,3.35,0.0,0.7,2.0,1,2
2984,8629,0.40314136125654454,4.0,4,20,53.1,11.42,20.93,13.45,1.095,0.0,0.0,0.0,2.0,8,3
2985,8631,0.15532286212914487,5.86,4,15,13.195,2.23,57.985,9.365,0.0,0.0,0.0,17.22,2.0,5,1
2986,8633,0.3193717277486911,2.31,7,22,54.3475,0.515,31.385,13.7525,0.0,0.0,0.0,0.0,4.0,8,3
2987,8637,0.1867364746945899,2.12,1,20,16.97,3.6,43.41,21.12,14.9,0.0,0.0,0.0,1.0,8,3
2988,8638,0.012216404886561956,25.02,7,17,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,7,8
2989,8639,0.005235602094240836,8.47,7,22,4.676666666666667,0.0,0.0,0.0,17.006666666666668,0.0,78.31666666666666,0.0,3.0,7,8
2990,8642,0.25654450261780104,0.0,7,20,81.23,0.0,18.77,0.0,0.0,0.0,0.0,0.0,1.0,8,3
2992,8644,0.17545979326084038,7.042307692307692,2,21,27.85230769230769,43.183076923076925,12.945384615384617,6.968461538461538,7.607692307692309,1.443076923076923,0.0,0.0,13.0,4,7
2993,8657,0.2100058173356603,7.583333333333333,7,20,39.306666666666665,0.0,48.123333333333335,12.566666666666668,0.0,0.0,0.0,0.0,3.0,8,3
2994,8660,0.20767888307155324,3.49,7,22,3.9,58.2,6.81,20.53,10.56,0.0,0.0,0.0,1.0,1,2
2995,8661,0.21640488656195464,5.3025,6,19,42.12500000000001,18.6075,19.4425,15.3875,4.445,0.0,0.0,0.0,4.0,8,3
2998,8668,0.2949389179755672,11.595,2,23,16.255,0.0,18.03,55.435,0.0,0.0,10.275,0.0,2.0,2,6
2999,8670,0.2949389179755672,6.965,7,15,7.59,0.0,0.0,70.12,16.0825,1.4975,0.0,4.71,4.0,2,6
3000,8674,0.11925538103548572,10.121666666666668,7,19,41.321666666666665,0.0,25.524999999999995,2.7116666666666664,6.385000000000001,2.8466666666666662,6.54,14.67,6.0,8,3
3001,8680,0.3403141361256545,5.19,1,13,30.19,11.25,14.49,8.26,11.89,0.0,23.93,0.0,1.0,8,3
3003,8682,0.012216404886561956,21.01,3,16,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,7,8
3004,8683,0.24781849912739967,9.9325,4,17,16.9725,0.805,18.355,17.4725,16.3275,0.0,24.365,0.0,4.0,8,3
3005,8687,0.16230366492146597,4.3,3,17,25.445000000000004,14.415,48.02,4.366666666666667,4.59,3.1633333333333336,0.0,0.0,6.0,5,1
3006,8693,0.01687027341477603,5.333333333333333,2,1,1.14,0.0,13.306666666666668,3.0,2.3633333333333333,0.0,80.19333333333333,0.0,3.0,7,8
3007,8696,0.17277486910994766,10.525,1,14,8.985,0.0,10.79,31.74,8.135,0.0,40.35,0.0,4.0,2,6
3008,8700,0.25654450261780104,1.82,7,18,18.28,45.465,15.38,7.05,13.825,0.0,0.0,0.0,2.0,1,2
3009,8702,0.07504363001745201,49.42,2,14,0.0,0.0,26.86,0.0,73.14,0.0,0.0,0.0,1.0,0,0
3010,8703,0.2198952879581152,2.2875,7,20,32.82,56.1675,7.1925,2.565,1.255,0.0,0.0,0.0,4.0,1,2
3011,8707,0.15881326352530542,2.56,1,14,63.67,0.0,18.02,12.93,5.39,0.0,0.0,0.0,1.0,8,3
3012,8708,0.2181500872600349,8.675,7,20,15.4,67.2175,3.53,8.585,5.265,0.0,0.0,0.0,4.0,1,2
3013,8712,0.15881326352530542,6.65,1,23,13.41,17.55,5.29,33.0,30.75,0.0,0.0,0.0,1.0,2,6
3014,8713,0.1561283393744127,20.49769230769231,2,13,20.048461538461535,46.784615384615385,8.794615384615385,5.390769230769231,0.5307692307692308,0.0,0.0,14.66846153846154,13.0,4,7
3015,8726,0.3403141361256545,7.14,1,23,20.39,21.37,11.34,44.59,2.32,0.0,0.0,0.0,1.0,2,6
3016,8727,0.23560209424083772,3.38,7,15,29.625,0.0,37.35,16.785,16.245,0.0,0.0,0.0,2.0,8,3
3017,8729,0.1504363001745201,6.346,7,18,22.786,36.208000000000006,40.102,0.904,0.0,0.0,0.0,0.0,5.0,1,2
3018,8734,0.3233607579157317,3.885714285714285,7,11,24.987142857142857,8.26,18.6,22.67428571428572,16.2,1.11,1.207142857142857,6.962857142857144,7.0,8,3
3019,8741,0.08202443280977312,0.0,6,19,60.85,4.78,9.95,0.0,17.63,6.79,0.0,0.0,1.0,8,3
3020,8742,0.27225130890052357,5.82,3,16,25.0375,24.2025,21.515,23.3575,3.34,0.0,0.0,2.55,4.0,8,3
3022,8747,0.20593368237347295,10.3,2,19,19.6675,18.4375,26.835,31.41,0.0,2.0675,1.5825,0.0,4.0,8,3
3023,8751,0.2914485165794066,28.71,5,7,20.575,0.0,15.165,64.26,0.0,0.0,0.0,0.0,2.0,2,6
3024,8753,0.2041884816753927,21.795,2,21,45.67,0.0,26.385,24.385,3.56,0.0,0.0,0.0,2.0,8,3
3025,8755,0.8359511343804538,9.15,4,13,28.67,32.75,8.42,13.99,16.17,0.0,0.0,0.0,1.0,1,2
3026,8756,0.19720767888307156,6.8125,7,20,33.2325,5.9575,27.485,27.4475,3.65,0.245,1.985,0.0,4.0,8,3
3028,8761,0.1762652705061082,10.328333333333331,6,0,14.501666666666663,12.333333333333334,34.04333333333333,24.69,6.886666666666667,0.0,7.544999999999999,0.0,6.0,8,3
3029,8767,0.0331588132635253,17.82,1,15,0.0,0.0,8.2,40.48,11.32,0.0,40.0,0.0,1.0,2,6
3030,8768,0.14485165794066318,17.58,7,22,0.0,0.0,5.815,42.095,0.795,0.0,51.29,0.0,2.0,2,6
3031,8770,0.05061082024432809,19.965,1,8,12.865,1.745,26.52,12.54,0.0,0.0,46.325,0.0,2.0,7,8
3032,8772,0.012216404886561956,0.0,7,14,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,2,6
3033,8773,0.09598603839441536,3.3,1,18,8.585,3.79,33.775,3.71,0.0,0.0,50.135,0.0,2.0,7,8
3034,8775,0.17875841436050863,5.502857142857144,1,0,34.955714285714286,0.9185714285714284,39.4,18.417142857142856,4.698571428571428,0.0,0.0,1.6114285714285714,7.0,8,3
3035,8782,0.46596858638743455,9.3625,5,5,36.68,0.0,54.6775,5.682499999999999,0.8825,0.0,0.0,2.08,4.0,8,3
3036,8786,0.22233856893542758,2.889,1,9,24.231,33.646,24.959,9.6,0.233,0.0,7.329000000000002,0.0,10.0,4,7
3037,8796,0.05410122164048866,23.14,7,14,0.0,0.0,0.0,7.46,25.02,0.0,67.51,0.0,1.0,7,8
3038,8797,0.2635253054101222,7.41,6,18,25.59,30.66,7.29,31.1,5.35,0.0,0.0,0.0,1.0,1,2
3040,8799,0.13089005235602094,4.13,7,23,30.33,4.04,40.62,10.69,14.32,0.0,0.0,0.0,1.0,8,3
3041,8800,0.3472949389179756,1.3,6,13,62.97,24.4,4.015,8.615,0.0,0.0,0.0,0.0,2.0,8,3
3043,8804,0.10762070971495058,3.083333333333333,6,21,7.833333333333335,0.0,66.32666666666667,17.966666666666665,7.87,0.0,0.0,0.0,3.0,5,1
3044,8807,0.31239092495637,30.385,5,23,2.875,0.0,0.0,79.975,9.73,0.0,7.425000000000001,0.0,2.0,2,6
3045,8809,0.33333333333333337,10.32,7,22,9.683333333333332,0.0,77.44000000000001,8.396666666666667,4.476666666666667,0.0,0.0,0.0,3.0,5,1
3046,8812,0.2850046986172641,19.06923076923077,4,2,22.027692307692316,50.50153846153846,6.682307692307692,7.535384615384616,2.594615384615385,1.0038461538461538,9.652307692307692,0.0,13.0,4,7
3047,8825,0.008726003490401396,29.585,7,13,0.0,0.0,0.0,51.685,0.0,0.0,48.315,0.0,2.0,2,6
3048,8827,0.22862129144851662,6.41,3,23,44.64,7.08,21.95,17.02,0.0,0.0,9.3,0.0,1.0,8,3
3049,8828,0.33333333333333337,100.0,7,15,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,4
3050,8829,0.3668411867364747,7.479999999999999,2,10,18.712,29.008000000000003,11.99,16.488,3.628,0.0,20.172,0.0,5.0,1,2
3051,8834,0.3305410122164049,2.804,2,17,49.678,4.89,15.704000000000002,29.73,0.0,0.0,0.0,0.0,5.0,8,3
3052,8839,0.5078534031413612,8.23,4,23,19.58,0.0,20.0,41.23,14.59,4.59,0.0,0.0,1.0,8,3
3053,8840,0.23560209424083772,96.56,7,12,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,4
3054,8842,0.20302501454333918,2.936666666666667,7,17,24.27,8.756666666666666,30.840000000000003,19.426666666666662,11.883333333333333,4.826666666666667,0.0,0.0,3.0,8,3
3055,8845,0.04013961605584642,0.0,3,17,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,2,6
3056,8846,0.13089005235602094,9.01,1,16,12.87,37.56,13.32,24.78,11.46,0.0,0.0,0.0,1.0,1,2
3057,8847,0.012216404886561956,0.0,1,20,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,3
3059,8849,0.08202443280977312,1.6833333333333331,2,9,28.64333333333333,13.06,23.146666666666665,1.7233333333333334,0.0,0.0,33.43333333333333,0.0,3.0,8,3
3060,8852,0.01919720767888307,20.01,7,20,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,7,8
3062,8856,0.16579406631762653,4.68,2,13,84.92,0.0,10.55,0.0,4.54,0.0,0.0,0.0,1.0,8,3
3064,8858,0.09179755671902268,23.576,6,23,1.018,1.496,33.316,3.772,13.326,0.0,47.07,0.0,5.0,7,8
3065,8863,0.15881326352530542,19.38,3,19,45.19,0.0,29.99,19.26,0.0,0.0,0.0,5.55,1.0,8,3
3066,8864,0.14330036843125848,1.7077777777777776,3,12,28.354444444444443,36.38555555555556,13.543333333333331,18.021111111111107,3.697777777777778,0.0,0.0,0.0,9.0,4,7
3067,8873,0.3016870273414776,7.662,7,15,15.862666666666664,53.46666666666667,16.53933333333333,7.621333333333335,4.933333333333334,0.9986666666666668,0.3306666666666667,0.246,15.0,4,7
3068,8888,0.31239092495637,2.69,6,11,30.34,36.58,7.89,13.81,3.04,0.0,8.33,0.0,1.0,1,2
3069,8889,0.04712041884816754,8.265,6,17,3.42,0.0,24.58,0.0,0.0,0.0,72.0,0.0,2.0,7,8
3070,8891,0.12914485165794068,6.4825,4,17,15.295,7.8225,51.4725,18.9425,6.465,0.0,0.0,0.0,4.0,5,1
3071,8895,0.22164048865619546,79.42,1,9,4.9,0.0,43.59,51.51,0.0,0.0,0.0,0.0,1.0,2,6
3072,8896,0.04363001745200699,20.42,7,21,0.0,0.0,5.4,4.55,0.0,0.0,90.045,0.0,2.0,7,8
3073,8898,0.1867364746945899,37.46,4,10,51.19,0.0,0.0,26.58,12.31,0.0,9.92,0.0,1.0,8,3
3074,8899,0.13787085514834208,47.89,3,22,8.63,0.0,0.0,30.22,61.14,0.0,0.0,0.0,1.0,0,0
3075,8900,0.35602094240837695,28.527500000000003,1,14,22.15,6.525,22.2375,19.5425,4.1825,0.0,25.365,0.0,4.0,8,3
3076,8904,0.12390924956369984,43.01,5,10,0.0,0.0,4.84,32.87,62.29,0.0,0.0,0.0,1.0,0,0
3077,8905,0.06806282722513088,31.59,5,23,0.0,0.0,0.0,67.05,32.95,0.0,0.0,0.0,1.0,2,6
3078,8906,0.15881326352530542,37.2,7,21,18.55,0.0,9.99,43.98,27.48,0.0,0.0,0.0,1.0,2,6
3079,8907,0.14019778941244906,9.113333333333332,5,18,21.156666666666663,49.34,15.87,9.243333333333332,4.39,0.0,0.0,0.0,3.0,1,2
3080,8910,0.2984293193717278,15.946666666666667,1,23,47.13999999999999,0.0,14.836666666666666,34.71333333333333,3.313333333333333,0.0,0.0,0.0,3.0,8,3
3081,8913,0.13321698662012796,42.34,3,21,22.11,0.0,0.0,28.98333333333333,48.906666666666666,0.0,0.0,0.0,3.0,0,0
3082,8916,0.23560209424083772,7.44,6,17,6.98,0.0,84.28,8.74,0.0,0.0,0.0,0.0,1.0,5,1
3083,8917,0.13438045375218152,48.655,1,9,18.07,0.0,8.455,21.375,52.1,0.0,0.0,0.0,2.0,0,0
3084,8919,0.10296684118673649,0.16,3,20,9.02,29.46,0.0,13.92,0.0,0.0,47.6,0.0,1.0,7,8
3085,8920,0.13787085514834208,6.873333333333334,2,12,37.56,10.876666666666663,25.016666666666666,7.206666666666667,19.343333333333334,0.0,0.0,0.0,3.0,8,3
3087,8924,0.3193717277486911,9.055,2,14,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8,3
3088,8930,0.17975567190226877,5.27,3,9,81.55,0.0,18.45,0.0,0.0,0.0,0.0,0.0,1.0,8,3
3089,8931,0.4119837114601513,6.825333333333333,7,17,29.67,29.16066666666667,10.970666666666665,24.766666666666666,3.194,2.241333333333333,0.0,0.0,15.0,4,7
3090,8946,0.3054101221640489,100.0,5,10,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,4
3091,8947,0.13787085514834208,25.29,7,23,16.45,0.0,0.0,19.33,55.07,9.15,0.0,0.0,1.0,0,0
3092,8948,0.2244328097731239,8.196000000000002,6,4,11.306,2.572,23.018,9.628,2.416,0.0,50.44,0.0,5.0,7,8
3093,8953,0.3912739965095986,5.114000000000002,7,20,24.17,33.645,24.038,14.548000000000002,3.595,0.0,0.0,0.0,10.0,4,7
3094,8963,0.16579406631762653,44.24,2,22,57.03,0.0,0.0,42.97,0.0,0.0,0.0,0.0,1.0,2,6
3095,8964,0.31239092495637,8.68,7,23,38.64,11.43,23.78,8.99,17.17,0.0,0.0,0.0,1.0,8,3
3096,8965,0.13787085514834208,3.78,4,13,16.86,11.63,2.26,37.25,0.0,14.33,17.68,0.0,1.0,2,6
3097,8966,0.15183246073298431,20.07,4,14,26.85,0.0,26.49,46.66,0.0,0.0,0.0,0.0,1.0,2,6
3098,8967,0.1336823734729494,2.09,1,17,31.242,19.158,14.772,14.79,10.634,0.808,0.0,8.597999999999999,5.0,8,3
3099,8972,0.08900523560209425,2.88,2,13,7.69,24.46,6.4,0.0,0.0,0.0,61.44,0.0,1.0,7,8
3100,8973,0.14136125654450263,25.065,1,17,5.12,0.0,0.0,65.59,29.29,0.0,0.0,0.0,2.0,2,6
3101,8975,0.17510180337405465,5.01111111111111,6,22,21.11,14.981111111111112,37.62222222222223,3.427777777777778,7.57888888888889,0.0,15.28111111111111,0.0,9.0,4,7
3102,8984,0.08202443280977312,32.34,6,12,0.0,0.0,0.0,83.24,16.76,0.0,0.0,0.0,1.0,2,6
3103,8985,0.1012216404886562,1.145,7,19,12.9425,0.595,4.105,3.3375000000000004,0.0,9.53,69.49,0.0,4.0,7,8
3104,8989,0.16230366492146597,54.13,7,20,0.7,0.0,0.0,13.015,86.28,0.0,0.0,0.0,2.0,0,0
3105,8991,0.13089005235602094,0.0,1,15,47.9,36.07,10.65,5.38,0.0,0.0,0.0,0.0,1.0,1,2
3106,8992,0.06806282722513088,10.505,4,1,0.0,0.0,42.7,8.4925,0.0,0.0,48.81,0.0,4.0,7,8
3107,8996,0.05410122164048866,24.665,7,23,2.45,0.0,3.635,0.0,7.06,0.0,86.85,0.0,2.0,7,8
3108,8998,0.08202443280977312,2.2,3,21,21.55,0.0,0.0,62.19,16.26,0.0,0.0,0.0,1.0,2,6
3109,8999,0.044793484584060496,4.016666666666667,6,14,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,5,1
3110,9002,0.2261281475941162,1.7864285714285717,1,22,30.0,36.11214285714286,27.652857142857147,2.2228571428571438,2.0692857142857144,0.0,0.3364285714285714,1.6064285714285715,14.0,4,7
3111,9016,0.13787085514834208,22.65,7,22,0.0,0.0,0.0,36.285,54.585,0.0,9.13,0.0,2.0,0,0
3112,9018,0.3403141361256545,1.815,1,1,30.6975,0.0,57.962500000000006,7.91,0.0,3.4325,0.0,0.0,4.0,5,1
3113,9022,0.8219895287958114,3.92,3,13,31.0575,10.0775,32.287499999999994,17.675,8.155,0.75,0.0,0.0,4.0,8,3
3114,9026,0.10296684118673649,29.89,1,0,22.65,0.0,0.0,13.77,0.0,0.0,63.58,0.0,1.0,7,8
3115,9027,0.2006980802792321,42.11,7,22,14.375,0.0,2.075,33.795,49.755,0.0,0.0,0.0,2.0,0,0
3116,9029,0.07504363001745201,38.08,3,8,0.0,0.0,15.41,78.29,6.3,0.0,0.0,0.0,1.0,2,6
3117,9030,0.3368237347294939,24.49,2,22,13.165,15.42,24.29,19.29,27.83,0.0,0.0,0.0,2.0,8,3
3118,9032,0.012216404886561956,6.52,3,11,0.0,0.0,0.0,19.56,0.0,0.0,80.44,0.0,1.0,7,8
3119,9033,0.12623618382780685,6.960000000000001,7,17,14.56,18.813333333333333,64.14999999999999,0.5933333333333334,1.88,0.0,0.0,0.0,3.0,5,1
3120,9036,0.14485165794066318,46.86,5,21,18.87,0.0,0.0,42.98,38.155,0.0,0.0,0.0,2.0,2,6
3121,9038,0.17277486910994766,6.116666666666667,1,12,29.87333333333333,0.0,17.746666666666666,50.29333333333333,2.0866666666666664,0.0,0.0,0.0,3.0,2,6
3122,9041,0.012216404886561956,3.21,7,3,0.0,8.19,1.98,0.0,0.0,0.0,89.83,0.0,1.0,7,8
3123,9042,0.015706806282722516,6.460000000000001,3,0,0.0,0.0,3.77,0.0,0.0,0.0,96.23,0.0,2.0,7,8
3124,9044,0.3193717277486911,3.165,1,20,23.58,44.36,20.29,4.43,7.34,0.0,0.0,0.0,2.0,1,2
3125,9046,0.16579406631762653,4.28,2,12,83.2,0.0,16.8,0.0,0.0,0.0,0.0,0.0,1.0,8,3
3126,9047,0.11273996509598605,8.312000000000001,6,11,39.86600000000001,12.838,10.694,16.241999999999997,1.5779999999999998,0.0,18.786,0.0,5.0,8,3
3127,9052,0.09099975068561456,8.894285714285713,3,22,65.73857142857143,0.0,18.505714285714284,0.0,0.0,0.0,15.755714285714287,0.0,7.0,8,3
3128,9059,0.16114019778941244,14.95,2,23,74.38666666666667,0.0,10.743333333333334,14.866666666666667,0.0,0.0,0.0,0.0,3.0,8,3
3129,9062,0.2193135543920884,42.086666666666666,2,20,44.583333333333336,0.0,15.183333333333332,7.913333333333333,32.31666666666667,0.0,0.0,0.0,3.0,8,3
3130,9065,0.15183246073298431,8.19,1,17,18.29,12.38,49.71,19.62,0.0,0.0,0.0,0.0,1.0,5,1
3131,9066,0.07271669575334497,1.0066666666666666,6,9,26.820000000000004,0.0,15.443333333333332,17.94333333333333,5.65,0.0,28.97666666666667,5.17,3.0,8,3
3132,9069,0.21884816753926703,1.424,7,22,9.94,81.39200000000001,0.568,6.472,0.47,0.0,0.0,1.16,5.0,1,2
3133,9074,0.1273996509598604,10.6,2,17,30.0725,0.0,30.9675,29.89,9.0725,0.0,0.0,0.0,4.0,8,3
3134,9078,0.5916230366492147,3.93,1,13,48.2,3.99,43.86,3.95,0.0,0.0,0.0,0.0,1.0,8,3
3135,9079,0.4799301919720768,2.13,7,21,65.09,0.0,9.5,16.55,0.0,0.0,0.0,8.86,1.0,8,3
3136,9080,0.01919720767888307,17.77,7,11,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,7,8
3137,9081,0.3403141361256545,2.32,4,10,29.87,0.0,70.13,0.0,0.0,0.0,0.0,0.0,1.0,5,1
3138,9082,0.22164048865619546,11.25,3,15,21.38,28.63,29.56,20.42,0.0,0.0,0.0,0.0,1.0,1,2
3139,9083,0.2844677137870855,35.52,3,16,95.77,0.0,0.0,0.0,4.23,0.0,0.0,0.0,1.0,3,4
3140,9084,0.3654450261780105,6.692,3,21,17.238000000000003,19.036,29.338,18.122,11.502,0.0,4.763999999999999,0.0,5.0,8,3
